VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:52:09,2020-01-01 01:01:42,1,2.21,1,N,237,239,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1,2020-01-01 00:05:03,2020-01-01 00:23:17,2,2.3,1,N,107,48,1,12.5,3.0,0.5,3.26,0.0,0.3,19.56,2.5
1,2020-01-01 00:31:53,2020-01-01 00:53:14,1,2.5,1,N,48,141,1,15.0,3.0,0.5,3.0,0.0,0.3,21.8,2.5
1,2020-01-01 00:54:39,2020-01-01 00:59:25,4,1.2,1,N,141,229,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-01 00:05:26,2020-01-01 00:20:12,1,3.0,1,N,234,261,1,12.5,3.0,0.5,1.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:18:42,2020-01-01 00:29:58,1,1.38,1,N,162,164,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:37:57,2020-01-01 01:00:37,1,7.46,1,N,164,42,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
2,2020-01-01 00:09:40,2020-01-01 00:16:59,1,1.84,1,N,239,24,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:20:15,2020-01-01 00:33:23,1,3.36,1,N,151,244,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0.0
2,2020-01-01 00:47:12,2020-01-01 00:58:11,1,1.68,1,N,238,236,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
1,2020-01-01 00:23:54,2020-01-01 00:32:39,1,2.6,1,N,142,166,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
1,2020-01-01 00:34:09,2020-01-01 00:40:12,1,1.2,1,N,166,41,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1,0.0
1,2020-01-01 00:44:09,2020-01-01 00:51:37,1,1.1,1,N,41,152,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0.0
1,2020-01-01 00:56:22,2020-01-01 01:41:16,1,15.3,1,N,166,62,1,46.5,2.5,0.5,10.0,0.0,0.3,59.8,2.5
1,2020-01-01 00:28:12,2020-01-01 00:42:04,4,2.4,1,N,237,137,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2020-01-01 00:51:24,2020-01-01 01:06:45,2,2.7,1,N,170,236,1,12.5,3.0,0.5,4.05,0.0,0.3,20.35,2.5
2,2020-01-01 00:13:26,2020-01-01 00:37:16,2,4.08,1,N,238,164,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-01 00:37:58,2020-01-01 00:50:53,2,1.9,1,N,164,211,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:51:57,2020-01-01 01:02:04,2,1.51,1,N,211,158,1,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:10:11,2020-01-01 00:15:43,1,0.7,1,N,249,211,2,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2020-01-01 00:36:09,2020-01-01 00:40:26,3,0.5,1,N,107,79,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2020-01-01 00:46:35,2020-01-01 01:06:50,1,5.2,1,N,107,7,1,18.5,3.0,0.5,4.45,0.0,0.3,26.75,2.5
1,2020-01-01 00:25:40,2020-01-01 00:53:51,1,2.6,1,N,162,246,2,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-01 00:08:57,2020-01-01 00:17:01,1,1.46,1,N,164,68,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:18:04,2020-01-01 00:43:58,1,2.16,1,N,68,170,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2020-01-01 00:22:41,2020-01-01 01:00:00,6,5.37,1,N,113,238,1,24.5,0.5,0.5,4.88,0.0,0.3,33.18,2.5
2,2020-01-01 00:10:57,2020-01-01 00:29:02,2,9.14,1,N,148,42,1,27.0,0.5,0.5,2.0,0.0,0.3,32.8,2.5
2,2020-01-01 00:34:22,2020-01-01 00:41:35,2,1.52,1,N,116,41,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2020-01-01 00:42:21,2020-01-01 00:54:16,2,5.09,1,N,41,243,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,0.0
2,2020-01-01 00:18:27,2020-01-01 00:28:07,1,2.62,1,N,237,238,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:34:32,2020-01-01 00:53:18,1,2.41,1,N,142,140,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:54:33,2020-01-01 01:01:23,1,1.19,1,N,140,162,1,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
2,2020-01-01 00:11:00,2020-01-01 00:27:43,1,2.81,1,N,170,143,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:33:12,2020-01-01 00:47:28,1,2.67,1,N,142,236,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2020-01-01 00:54:34,2020-01-01 01:02:37,1,1.71,1,N,43,262,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:02:23,2020-01-01 00:24:05,1,12.7,1,Y,138,19,1,35.5,0.5,0.5,7.35,0.0,0.3,44.15,0.0
2,2020-01-01 00:17:45,2020-01-01 00:27:26,1,1.38,1,N,234,79,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
2,2020-01-01 00:29:43,2020-01-01 00:48:53,1,7.67,1,N,79,42,1,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
2,2020-01-01 00:52:51,2020-01-01 01:23:48,1,6.77,1,N,41,241,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,0.0
1,2020-01-01 00:14:13,2020-01-01 00:24:06,1,1.5,1,N,48,234,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2020-01-01 00:26:06,2020-01-01 00:34:31,1,1.5,1,N,234,79,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:36:24,2020-01-01 00:47:12,1,2.1,1,N,79,87,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:49:32,2020-01-01 01:36:11,1,9.0,1,N,87,236,1,35.5,3.0,0.5,11.75,0.0,0.3,51.05,2.5
2,2020-01-01 00:22:00,2020-01-01 00:34:45,1,2.64,1,N,142,263,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:41:10,2020-01-01 00:58:03,3,2.6,1,N,263,238,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:08:41,2020-01-01 00:53:48,1,2.93,1,N,48,162,1,26.0,0.5,0.5,7.45,0.0,0.3,37.25,2.5
2,2020-01-01 01:00:13,2020-01-01 01:18:31,1,3.37,1,N,161,238,1,15.0,0.5,0.5,2.0,0.0,0.3,20.8,2.5
1,2020-01-01 00:35:46,2020-01-01 01:06:16,2,7.2,1,N,142,52,1,25.0,3.0,0.5,5.75,0.0,0.3,34.55,2.5
2,2020-01-01 00:19:49,2020-01-01 00:29:54,1,1.91,1,N,43,262,1,9.0,0.5,0.5,4.0,0.0,0.3,16.8,2.5
2,2020-01-01 00:34:25,2020-01-01 00:37:32,1,0.78,1,N,263,236,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:38:26,2020-01-01 00:46:33,1,1.32,1,N,236,141,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2020-01-01 00:16:19,2020-01-01 01:05:58,1,2.9,1,N,170,239,1,29.0,0.5,0.5,5.0,0.0,0.3,37.8,2.5
2,2020-01-01 00:34:40,2020-01-01 00:43:16,1,2.21,1,N,148,90,1,8.5,0.5,0.5,1.23,0.0,0.3,13.53,2.5
2,2020-01-01 00:53:20,2020-01-01 01:08:42,1,1.68,1,N,68,79,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:27:30,2020-01-01 00:53:14,2,6.72,1,N,142,45,1,24.0,0.5,0.5,5.56,0.0,0.3,33.36,2.5
2,2020-01-01 00:08:33,2020-01-01 00:29:21,2,1.12,1,N,246,186,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2020-01-01 00:47:09,2020-01-01 00:56:22,2,1.16,1,N,107,144,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:58:03,2020-01-01 01:44:41,1,4.98,1,N,144,237,2,29.0,0.5,0.5,0.0,0.0,0.3,32.8,2.5
2,2020-01-01 00:17:02,2020-01-01 00:24:42,1,1.38,1,N,239,236,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:31:35,2020-01-01 00:36:34,1,1.55,1,N,236,229,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:49:41,2020-01-01 00:52:27,1,0.69,1,N,237,237,1,4.5,0.5,0.5,2.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:54:36,2020-01-01 01:14:34,1,7.64,1,N,43,261,1,24.0,0.5,0.5,0.0,0.0,0.3,27.8,2.5
2,2020-01-01 00:23:57,2020-01-01 00:37:02,2,1.65,1,N,68,48,1,10.0,0.5,0.5,3.45,0.0,0.3,17.25,2.5
2,2020-01-01 00:44:34,2020-01-01 00:51:48,2,2.06,1,N,48,238,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:44:11,2020-01-01 01:09:25,2,2.68,1,N,163,224,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
1,2020-01-01 00:28:46,2020-01-01 00:49:34,1,2.8,1,N,229,68,2,15.0,3.0,0.5,0.0,0.0,0.3,18.8,2.5
1,2020-01-01 00:51:43,2020-01-01 01:00:57,2,0.7,1,N,68,90,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
2,2020-01-01 00:11:05,2020-01-01 00:16:58,5,1.18,1,N,79,137,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:19:34,2020-01-01 00:29:29,5,2.99,1,N,107,262,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2020-01-01 00:34:30,2020-01-01 00:36:17,5,0.75,1,N,141,262,1,4.0,0.5,0.5,1.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:44:52,2020-01-01 01:03:34,5,2.7,1,N,262,142,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
1,2020-01-01 00:25:24,2020-01-01 00:27:29,1,0.5,1,N,141,141,1,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
1,2020-01-01 00:32:10,2020-01-01 00:36:08,1,0.8,1,N,237,236,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2020-01-01 00:47:00,2020-01-01 01:04:33,2,2.7,1,N,163,236,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:09:15,2020-01-01 00:17:10,1,1.95,1,N,143,238,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2020-01-01 00:22:26,2020-01-01 00:37:49,1,3.62,1,N,238,116,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:51:44,2020-01-01 01:13:43,1,6.1,1,N,166,249,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
2,2020-01-01 00:23:46,2020-01-01 00:43:25,1,4.6,1,N,239,186,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-01 00:45:44,2020-01-01 00:52:23,1,0.14,1,N,186,164,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:10:11,2020-01-01 00:14:12,4,0.94,1,N,43,236,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:17:04,2020-01-01 00:28:38,4,2.92,1,N,43,166,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:33:56,2020-01-01 00:54:17,4,3.97,1,N,166,141,1,16.0,0.5,0.5,2.97,0.0,0.3,22.77,2.5
1,2020-01-01 00:24:07,2020-01-01 00:28:59,1,1.1,1,N,43,162,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:45:50,2020-01-01 00:53:57,3,2.0,1,N,161,236,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2020-01-01 00:55:15,2020-01-01 01:03:27,1,1.8,1,N,236,142,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
2,2020-01-01 00:01:15,2020-01-01 00:13:17,1,1.39,1,N,90,137,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:37:23,2020-01-01 01:00:26,4,3.44,1,N,234,263,1,16.5,0.5,0.5,6.09,0.0,0.3,26.39,2.5
2,2020-01-01 00:53:31,2020-01-01 01:08:42,2,3.64,1,N,162,146,2,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:08:09,2020-01-01 00:23:16,2,6.5,1,N,138,95,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,0.0
2,2020-01-01 00:10:13,2020-01-01 00:31:43,1,2.82,1,N,48,141,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2020-01-01 00:32:49,2020-01-01 00:37:55,1,2.09,1,N,141,75,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:39:35,2020-01-01 00:51:50,1,2.22,1,N,74,236,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 00:53:01,2020-01-01 01:16:44,2,3.15,1,N,186,141,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
1,2020-01-01 00:00:03,2020-01-01 00:13:04,2,3.0,1,N,79,162,1,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:21:52,2020-01-01 00:26:53,2,1.1,1,N,163,236,1,6.0,3.0,0.5,2.45,0.0,0.3,12.25,2.5
1,2020-01-01 00:29:03,2020-01-01 00:30:27,2,0.6,1,N,236,236,1,3.5,3.0,0.5,1.45,0.0,0.3,8.75,2.5
1,2020-01-01 00:39:45,2020-01-01 00:57:04,2,2.8,1,N,236,239,3,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:14:52,2020-01-01 00:27:37,1,1.9,1,N,148,137,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:30:30,2020-01-01 00:41:19,2,0.97,1,N,170,161,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:45:48,2020-01-01 00:50:32,2,0.63,1,N,161,229,1,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
2,2020-01-01 00:52:54,2020-01-01 00:55:04,2,0.74,1,N,140,141,1,4.0,0.5,0.5,1.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:57:46,2020-01-01 01:09:43,2,2.31,1,N,141,239,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:32:52,2020-01-01 00:39:05,3,1.9,1,N,229,262,1,7.5,3.0,0.5,2.8,0.0,0.3,14.1,2.5
1,2020-01-01 00:43:17,2020-01-01 00:55:36,1,4.8,1,N,263,79,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1,2020-01-01 00:58:43,2020-01-01 01:15:12,1,3.5,1,N,79,263,2,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:21:11,2020-01-01 00:38:10,2,1.48,1,N,170,186,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:46:15,2020-01-01 00:54:06,2,0.76,1,N,234,164,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:54:50,2020-01-01 01:06:54,2,1.88,1,N,164,162,1,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:16:20,2020-01-01 00:19:57,1,0.7,1,N,158,246,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-01 00:36:52,2020-01-01 00:48:54,1,1.7,1,N,50,239,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1,2020-01-01 00:52:12,2020-01-01 01:09:02,1,2.4,1,N,239,140,1,12.5,3.0,0.5,2.0,0.0,0.3,18.3,2.5
1,2020-01-01 00:09:21,2020-01-01 00:26:35,1,4.4,1,N,158,239,1,16.0,3.0,0.5,1.0,0.0,0.3,20.8,2.5
1,2020-01-01 00:29:15,2020-01-01 00:36:55,3,2.1,1,N,239,166,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:40:30,2020-01-01 00:57:22,1,2.5,1,N,166,263,1,13.0,3.0,0.5,4.2,0.0,0.3,21.0,2.5
2,2020-01-01 00:37:42,2020-01-01 00:46:13,1,1.46,1,N,68,246,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:47:46,2020-01-01 01:03:04,1,1.29,1,N,246,48,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:06:04,2020-01-01 00:14:16,2,0.1,1,N,161,161,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
1,2020-01-01 00:21:10,2020-01-01 00:25:46,4,0.3,1,N,164,164,1,4.5,3.0,0.5,2.05,0.0,0.3,10.35,2.5
1,2020-01-01 00:28:37,2020-01-01 00:37:42,1,0.9,1,N,164,68,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:39:47,2020-01-01 00:47:22,1,1.0,1,N,68,246,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:13:57,2020-01-01 00:21:47,1,1.6,1,N,239,236,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:27:29,2020-01-01 00:31:02,1,0.5,1,N,237,237,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 00:59:37,2020-01-01 01:27:04,1,5.0,1,N,234,112,1,20.0,3.0,0.5,5.95,6.12,0.3,35.87,2.5
2,2020-01-01 00:13:40,2020-01-01 00:31:14,2,2.41,1,N,246,249,4,-13.0,-0.5,-0.5,0.0,0.0,-0.3,-16.8,-2.5
2,2020-01-01 00:13:40,2020-01-01 00:31:14,2,2.41,1,N,246,249,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2020-01-01 00:33:28,2020-01-01 00:48:49,1,2.88,1,N,249,232,1,13.5,0.5,0.5,1.2,0.0,0.3,18.5,2.5
2,2020-01-01 00:49:29,2020-01-01 01:16:52,2,5.96,1,N,232,50,2,23.0,0.5,0.5,0.0,0.0,0.3,26.8,2.5
2,2020-01-01 00:09:38,2020-01-01 00:12:22,1,0.26,1,N,186,186,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-01 00:13:10,2020-01-01 00:23:48,1,1.53,1,N,234,79,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:25:24,2020-01-01 00:33:23,1,0.61,1,N,79,148,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:35:43,2020-01-01 00:40:28,1,0.45,1,N,148,148,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:42:29,2020-01-01 00:59:34,1,3.41,1,N,79,141,1,14.0,0.5,0.5,5.34,0.0,0.3,23.14,2.5
2,2020-01-01 00:32:55,2020-01-01 00:41:01,1,1.34,1,N,170,229,1,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2,2020-01-01 00:42:15,2020-01-01 00:44:25,1,0.66,1,N,229,141,1,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
1,2020-01-01 00:17:16,2020-01-01 00:41:08,1,4.8,1,N,246,262,1,18.5,3.0,0.5,2.5,0.0,0.3,24.8,2.5
2,2020-01-01 00:10:46,2020-01-01 00:25:37,1,1.6,1,N,107,161,1,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
2,2020-01-01 00:27:12,2020-01-01 00:36:55,4,0.86,1,N,161,237,1,7.5,0.5,0.5,1.7,0.0,0.3,13.0,2.5
2,2020-01-01 00:38:41,2020-01-01 00:42:52,1,0.66,1,N,237,162,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:45:37,2020-01-01 01:02:13,1,1.46,1,N,170,68,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:10:42,2020-01-01 00:34:56,2,2.09,1,N,114,164,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2,2020-01-01 00:41:46,2020-01-01 00:54:08,4,0.95,1,N,234,164,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
1,2020-01-01 00:16:17,2020-01-01 00:23:25,1,0.9,1,N,162,229,1,6.5,3.0,0.5,1.55,0.0,0.3,11.85,2.5
1,2020-01-01 00:45:44,2020-01-01 00:57:26,1,0.8,1,N,170,186,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:01:04,2020-01-01 00:16:15,1,2.28,1,N,143,238,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:24:52,2020-01-01 00:53:56,1,5.26,1,N,239,231,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
2,2020-01-01 00:55:23,2020-01-01 01:13:19,1,1.94,1,N,231,148,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:21:37,2020-01-01 00:27:07,3,0.72,1,N,68,113,3,-5.5,-0.5,-0.5,0.0,0.0,-0.3,-9.3,-2.5
2,2020-01-01 00:21:37,2020-01-01 00:27:07,3,0.72,1,N,68,113,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:28:58,2020-01-01 00:34:50,4,1.17,1,N,90,246,1,6.0,0.5,0.5,1.47,0.0,0.3,11.27,2.5
2,2020-01-01 00:43:50,2020-01-01 01:01:00,3,2.05,1,N,68,50,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:43:26,2020-01-01 00:56:19,2,3.45,1,N,229,4,1,13.0,0.5,0.5,5.04,0.0,0.3,21.84,2.5
2,2020-01-01 00:59:30,2020-01-01 01:11:07,3,2.5,1,N,79,234,1,10.5,0.5,0.5,0.08,0.0,0.3,14.38,2.5
2,2020-01-01 00:17:20,2020-01-01 00:20:50,1,0.97,1,N,75,238,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
2,2020-01-01 00:23:43,2020-01-01 00:27:33,2,0.85,1,N,238,239,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:29:46,2020-01-01 00:58:13,1,3.19,1,N,239,68,1,19.0,0.5,0.5,4.56,0.0,0.3,27.36,2.5
2,2020-01-01 00:22:46,2020-01-01 00:31:44,3,1.31,1,N,143,48,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:41:33,2020-01-01 00:59:00,4,4.34,1,N,48,236,1,17.0,0.5,0.5,5.2,0.0,0.3,26.0,2.5
2,2020-01-01 00:28:06,2020-01-01 00:33:34,1,1.0,1,N,43,151,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:40:54,2020-01-01 00:47:36,1,1.74,1,N,238,143,1,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2,2020-01-01 00:51:07,2020-01-01 01:06:05,1,2.57,1,N,142,263,1,12.5,0.5,0.5,2.0,0.0,0.3,18.3,2.5
1,2020-01-01 00:28:55,2020-01-01 00:57:07,2,3.9,1,N,113,236,1,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
2,2020-01-01 00:16:19,2020-01-01 00:25:40,1,2.01,1,N,43,151,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:30:16,2020-01-01 00:54:18,1,6.2,1,N,238,113,1,22.0,0.5,0.5,6.45,0.0,0.3,32.25,2.5
2,2020-01-01 00:56:05,2020-01-01 01:03:23,1,0.94,1,N,113,148,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:13:06,2020-01-01 00:26:39,1,4.09,1,N,170,238,1,14.0,0.5,0.5,2.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:29:11,2020-01-01 00:48:31,1,5.15,1,N,238,158,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:51:52,2020-01-01 00:58:42,1,1.09,1,N,158,113,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:12:44,2020-01-01 00:42:18,1,2.33,1,N,158,48,1,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:43:26,2020-01-01 00:46:32,3,0.8,1,N,48,50,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:57:35,2020-01-01 01:16:45,1,2.53,1,N,50,249,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:48:45,2020-01-01 01:05:33,1,3.55,1,N,263,107,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
1,2020-01-01 00:32:49,2020-01-01 00:37:33,1,1.0,1,N,68,186,1,5.5,3.0,0.5,1.86,0.0,0.3,11.16,2.5
1,2020-01-01 00:41:45,2020-01-01 00:56:04,1,1.6,1,N,186,107,1,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 00:05:56,2020-01-01 00:22:09,5,2.88,1,N,75,116,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,0.0
2,2020-01-01 00:38:43,2020-01-01 00:38:48,5,0.0,1,N,75,75,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
2,2020-01-01 00:46:25,2020-01-01 01:00:45,3,1.4,1,N,48,90,1,10.5,0.5,0.5,1.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:06:46,2020-01-01 00:12:29,2,1.45,1,N,107,229,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:20:43,2020-01-01 00:28:13,1,2.05,1,N,263,238,1,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
2,2020-01-01 00:33:34,2020-01-01 00:33:55,3,0.0,2,N,239,142,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
2,2020-01-01 00:34:49,2020-01-01 00:57:39,2,2.93,1,N,142,164,2,-16.5,-0.5,-0.5,0.0,0.0,-0.3,-20.3,-2.5
2,2020-01-01 00:34:49,2020-01-01 00:57:39,2,2.93,1,N,142,164,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
1,2020-01-01 00:35:02,2020-01-01 00:38:40,2,0.4,1,N,170,170,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
